ID da Nota,Filial,Cidade,Tipo de Cliente,Gênero,Departamento,Preço Unitário,Quantidade,Imposto 5%,Total da Venda,Data,Hora,Forma de Pagamento,Custo das Mercadorias,Margem Bruta %,Lucro Bruto,Avaliação
422-29-8786,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,67.09,5,16.7725,352.2225,2023-11-03 17:43:50.763826,4:47:00 PM,Cartão de Crédito,335.45,4.761904762,16.7725,9.1
667-23-5919,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,96.7,5,24.175,507.675,2023-11-04 17:43:50.763826,12:52:00 PM,Carteira Digital,483.5,4.761904762,24.175,7.0
843-01-4703,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,35.38,9,15.921,334.341,2023-11-05 17:43:50.763826,7:50:00 PM,Cartão de Crédito,318.42,4.761904762,15.921,9.6
743-88-1662,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Esportes e Viagens,95.49,7,33.4215,701.8515,2023-11-06 17:43:50.763826,6:17:00 PM,Carteira Digital,668.43,4.761904762,33.4215,8.7
595-86-2894,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,96.98,4,19.396,407.316,2023-11-07 17:43:50.763826,5:20:00 PM,Carteira Digital,387.92,4.761904762,19.396,9.4
182-69-8360,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,23.65,4,4.73,99.33,2023-11-08 17:43:50.763826,1:32:00 PM,Cartão de Crédito,94.6,4.761904762,4.73,4.0
289-15-7034,Alex,São Paulo,Cliente Fiel,Masculino,Esportes e Viagens,82.33,4,16.466,345.786,2023-11-09 17:43:50.763826,10:37:00 AM,Cartão de Crédito,329.32,4.761904762,16.466,7.5
462-78-5240,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,26.61,2,2.661,55.881,2023-11-10 17:43:50.763826,2:35:00 PM,Dinheiro,53.22,4.761904762,2.661,4.2
868-52-7573,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Alimentos e Bebidas,99.69,5,24.9225,523.3725,2023-11-11 17:43:50.763826,12:09:00 PM,Dinheiro,498.45,4.761904762,24.9225,9.9
153-58-4872,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,74.89,4,14.978,314.538,2023-11-12 17:43:50.763826,3:32:00 PM,Carteira Digital,299.56,4.761904762,14.978,4.2
662-72-2873,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,40.94,5,10.235,214.935,2023-11-13 17:43:50.763826,1:58:00 PM,Carteira Digital,204.7,4.761904762,10.235,9.9
525-88-7307,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Esportes e Viagens,75.82,1,3.791,79.611,2023-11-14 17:43:50.763826,1:19:00 PM,Dinheiro,75.82,4.761904762,3.791,5.8
689-16-9784,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,46.77,6,14.031,294.651,2023-11-15 17:43:50.763826,1:37:00 PM,Dinheiro,280.62,4.761904762,14.031,6.0
725-56-0833,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,32.32,10,16.16,339.36,2023-11-16 17:43:50.763826,4:49:00 PM,Cartão de Crédito,323.2,4.761904762,16.16,10.0
394-41-0748,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,54.07,9,24.3315,510.9615,2023-11-17 17:43:50.763826,2:55:00 PM,Carteira Digital,486.63,4.761904762,24.3315,9.5
596-42-3999,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,18.22,7,6.377,133.917,2023-11-18 17:43:50.763826,2:04:00 PM,Cartão de Crédito,127.54,4.761904762,6.377,6.6
541-89-9860,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,80.48,3,12.072,253.512,2023-11-19 17:43:50.763826,12:31:00 PM,Dinheiro,241.44,4.761904762,12.072,8.1
173-82-9529,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,37.95,10,18.975,398.475,2023-11-20 17:43:50.763826,2:51:00 PM,Dinheiro,379.5,4.761904762,18.975,9.7
563-36-9814,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios Eletrônicos,76.82,1,3.841,80.661,2023-11-21 17:43:50.763826,6:27:00 PM,Carteira Digital,76.82,4.761904762,3.841,7.2
308-47-4913,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,52.26,10,26.13,548.73,2023-11-22 17:43:50.763826,12:45:00 PM,Cartão de Crédito,522.6,4.761904762,26.13,6.2
885-17-6250,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,79.74,1,3.987,83.727,2023-11-23 17:43:50.763826,10:36:00 AM,Carteira Digital,79.74,4.761904762,3.987,7.3
726-27-2396,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,77.5,5,19.375,406.875,2023-11-24 17:43:50.763826,8:36:00 PM,Carteira Digital,387.5,4.761904762,19.375,4.3
316-01-3952,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,54.27,5,13.5675,284.9175,2023-11-25 17:43:50.763826,2:16:00 PM,Carteira Digital,271.35,4.761904762,13.5675,4.6
760-54-1821,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,13.59,9,6.1155,128.4255,2023-11-26 17:43:50.763826,10:26:00 AM,Dinheiro,122.31,4.761904762,6.1155,5.8
793-10-3222,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Saúde e Beleza,41.06,6,12.318,258.678,2023-11-27 17:43:50.763826,1:30:00 PM,Cartão de Crédito,246.36,4.761904762,12.318,8.3
346-12-3257,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,19.24,9,8.658,181.818,2023-11-28 17:43:50.763826,4:28:00 PM,Dinheiro,173.16,4.761904762,8.658,8.0
110-05-6330,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,39.43,6,11.829,248.409,2023-11-29 17:43:50.763826,8:18:00 PM,Cartão de Crédito,236.58,4.761904762,11.829,9.4
651-61-0874,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,46.22,4,9.244,194.124,2023-11-30 17:43:50.763826,8:04:00 PM,Cartão de Crédito,184.88,4.761904762,9.244,6.2
236-86-3015,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Casa e Estilo de Vida,13.98,1,0.699,14.679,2023-12-01 17:43:50.763826,1:38:00 PM,Carteira Digital,13.98,4.761904762,0.699,9.8
831-64-0259,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,39.75,5,9.9375,208.6875,2023-12-02 17:43:50.763826,10:43:00 AM,Carteira Digital,198.75,4.761904762,9.9375,9.6
587-03-7455,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,97.79,7,34.2265,718.7565,2023-12-03 17:43:50.763826,5:30:00 PM,Carteira Digital,684.53,4.761904762,34.2265,4.9
882-40-4577,Alex,São Paulo,Cliente Fiel,Masculino,Esportes e Viagens,67.26,4,13.452,282.492,2023-12-04 17:43:50.763826,3:28:00 PM,Cartão de Crédito,269.04,4.761904762,13.452,8.0
732-67-5346,Alex,São Paulo,Cliente Ocasional,Masculino,Alimentos e Bebidas,13.79,5,3.4475,72.3975,2023-12-05 17:43:50.763826,7:07:00 PM,Cartão de Crédito,68.95,4.761904762,3.4475,7.8
725-32-9708,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,68.71,4,13.742,288.582,2023-12-06 17:43:50.763826,7:01:00 PM,Dinheiro,274.84,4.761904762,13.742,4.1
256-08-8343,Alex,São Paulo,Cliente Ocasional,Feminino,Casa e Estilo de Vida,56.53,4,11.306,237.426,2023-12-07 17:43:50.763826,7:48:00 PM,Carteira Digital,226.12,4.761904762,11.306,5.5
372-26-1506,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,23.82,5,5.955,125.055,2023-12-08 17:43:50.763826,7:24:00 PM,Carteira Digital,119.1,4.761904762,5.955,5.4
244-08-0162,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,34.21,10,17.105,359.205,2023-12-09 17:43:50.763826,1:00:00 PM,Dinheiro,342.1,4.761904762,17.105,5.1
569-71-4390,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,21.87,2,2.187,45.927,2023-12-10 17:43:50.763826,2:29:00 PM,Carteira Digital,43.74,4.761904762,2.187,6.9
132-23-6451,Alex,São Paulo,Cliente Fiel,Masculino,Saúde e Beleza,20.97,5,5.2425,110.0925,2023-12-11 17:43:50.763826,1:21:00 PM,Dinheiro,104.85,4.761904762,5.2425,7.8
696-90-2548,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,25.84,3,3.876,81.396,2023-12-12 17:43:50.763826,6:55:00 PM,Carteira Digital,77.52,4.761904762,3.876,6.6
472-15-9636,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,50.93,8,20.372,427.812,2023-12-13 17:43:50.763826,7:36:00 PM,Carteira Digital,407.44,4.761904762,20.372,9.2
268-03-6164,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Saúde e Beleza,96.11,1,4.8055,100.9155,2023-12-14 17:43:50.763826,4:28:00 PM,Carteira Digital,96.11,4.761904762,4.8055,7.8
750-57-9686,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Casa e Estilo de Vida,45.38,4,9.076,190.596,2023-12-15 17:43:50.763826,1:48:00 PM,Cartão de Crédito,181.52,4.761904762,9.076,8.7
186-09-3669,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Saúde e Beleza,81.51,1,4.0755,85.5855,2023-12-16 17:43:50.763826,10:57:00 AM,Carteira Digital,81.51,4.761904762,4.0755,9.2
848-07-1692,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,57.22,2,5.722,120.162,2023-12-17 17:43:50.763826,5:13:00 PM,Carteira Digital,114.44,4.761904762,5.722,8.3
745-71-3520,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios Eletrônicos,25.22,7,8.827,185.367,2023-12-18 17:43:50.763826,10:23:00 AM,Dinheiro,176.54,4.761904762,8.827,8.2
266-76-6436,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,38.6,3,5.79,121.59,2023-12-19 17:43:50.763826,1:57:00 PM,Carteira Digital,115.8,4.761904762,5.79,7.5
740-22-2500,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,84.05,3,12.6075,264.7575,2023-12-20 17:43:50.763826,1:29:00 PM,Dinheiro,252.15,4.761904762,12.6075,9.8
271-88-8734,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,97.21,10,48.605,1020.705,2023-12-21 17:43:50.763826,1:00:00 PM,Cartão de Crédito,972.1,4.761904762,48.605,8.7
301-81-8610,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,25.42,8,10.168,213.528,2023-12-22 17:43:50.763826,7:42:00 PM,Cartão de Crédito,203.36,4.761904762,10.168,6.7
489-64-4354,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,16.28,1,0.814,17.094,2023-12-23 17:43:50.763826,3:36:00 PM,Dinheiro,16.28,4.761904762,0.814,5.0
198-84-7132,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,40.61,9,18.2745,383.7645,2023-12-24 17:43:50.763826,1:40:00 PM,Dinheiro,365.49,4.761904762,18.2745,7.0
269-10-8440,Alex,São Paulo,Cliente Fiel,Masculino,Saúde e Beleza,53.17,7,18.6095,390.7995,2023-12-25 17:43:50.763826,6:01:00 PM,Dinheiro,372.19,4.761904762,18.6095,8.9
650-98-6268,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,20.87,3,3.1305,65.7405,2023-12-26 17:43:50.763826,1:53:00 PM,Cartão de Crédito,62.61,4.761904762,3.1305,8.0
741-73-3559,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,67.27,5,16.8175,353.1675,2023-12-27 17:43:50.763826,5:27:00 PM,Dinheiro,336.35,4.761904762,16.8175,6.9
325-77-6186,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,90.65,10,45.325,951.825,2023-12-28 17:43:50.763826,10:53:00 AM,Carteira Digital,906.5,4.761904762,45.325,7.3
286-75-7818,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,69.08,2,6.908,145.068,2023-12-29 17:43:50.763826,7:48:00 PM,Cartão de Crédito,138.16,4.761904762,6.908,6.9
574-57-9721,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,43.27,2,4.327,90.867,2023-12-30 17:43:50.763826,4:53:00 PM,Carteira Digital,86.54,4.761904762,4.327,5.7
459-50-7686,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,23.46,6,7.038,147.798,2023-12-31 17:43:50.763826,7:14:00 PM,Carteira Digital,140.76,4.761904762,7.038,6.4
616-87-0016,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,95.54,7,33.439,702.219,2024-01-01 17:43:50.763826,2:36:00 PM,Cartão de Crédito,668.78,4.761904762,33.439,9.6
837-55-7229,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,47.44,1,2.372,49.812,2024-01-02 17:43:50.763826,6:19:00 PM,Cartão de Crédito,47.44,4.761904762,2.372,6.8
751-69-0068,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Esportes e Viagens,99.24,9,44.658,937.818,2024-01-03 17:43:50.763826,7:09:00 PM,Carteira Digital,893.16,4.761904762,44.658,9.0
257-73-1380,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Esportes e Viagens,82.93,4,16.586,348.306,2024-01-04 17:43:50.763826,4:51:00 PM,Carteira Digital,331.72,4.761904762,16.586,9.6
345-08-4992,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,33.99,6,10.197,214.137,2024-01-05 17:43:50.763826,3:37:00 PM,Cartão de Crédito,203.94,4.761904762,10.197,7.7
549-96-4200,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,17.04,4,3.408,71.568,2024-01-06 17:43:50.763826,8:15:00 PM,Carteira Digital,68.16,4.761904762,3.408,7.0
810-60-6344,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,40.86,8,16.344,343.224,2024-01-07 17:43:50.763826,2:38:00 PM,Cartão de Crédito,326.88,4.761904762,16.344,6.5
450-28-2866,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,17.44,5,4.36,91.56,2024-01-08 17:43:50.763826,7:25:00 PM,Dinheiro,87.2,4.761904762,4.36,8.1
394-30-3170,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,88.43,8,35.372,742.812,2024-01-09 17:43:50.763826,7:35:00 PM,Cartão de Crédito,707.44,4.761904762,35.372,4.3
138-17-5109,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,89.21,9,40.1445,843.0345,2024-01-10 17:43:50.763826,3:42:00 PM,Cartão de Crédito,802.89,4.761904762,40.1445,6.5
192-98-7397,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,12.78,1,0.639,13.419,2024-01-11 17:43:50.763826,2:11:00 PM,Carteira Digital,12.78,4.761904762,0.639,9.5
301-11-9629,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,19.1,7,6.685,140.385,2024-01-12 17:43:50.763826,10:43:00 AM,Dinheiro,133.7,4.761904762,6.685,9.7
390-80-5128,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Saúde e Beleza,19.15,1,0.9575,20.1075,2024-01-13 17:43:50.763826,5:58:00 PM,Cartão de Crédito,19.15,4.761904762,0.9575,9.5
235-46-8343,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,27.66,10,13.83,290.43,2024-01-14 17:43:50.763826,11:26:00 AM,Cartão de Crédito,276.6,4.761904762,13.83,8.9
453-12-7053,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,45.74,3,6.861,144.081,2024-01-15 17:43:50.763826,5:38:00 PM,Cartão de Crédito,137.22,4.761904762,6.861,6.5
296-11-7041,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Saúde e Beleza,27.07,1,1.3535,28.4235,2024-01-16 17:43:50.763826,8:07:00 PM,Cartão de Crédito,27.07,4.761904762,1.3535,5.3
449-27-2918,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,39.12,1,1.956,41.076,2024-01-17 17:43:50.763826,11:02:00 AM,Cartão de Crédito,39.12,4.761904762,1.956,9.6
891-01-7034,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,74.71,6,22.413,470.673,2024-01-18 17:43:50.763826,7:07:00 PM,Dinheiro,448.26,4.761904762,22.413,6.7
744-09-5786,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,22.01,6,6.603,138.663,2024-01-19 17:43:50.763826,6:50:00 PM,Dinheiro,132.06,4.761904762,6.603,7.6
727-17-0390,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,63.61,5,15.9025,333.9525,2024-01-20 17:43:50.763826,12:43:00 PM,Carteira Digital,318.05,4.761904762,15.9025,4.8
568-88-3448,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,25.0,1,1.25,26.25,2024-01-21 17:43:50.763826,3:09:00 PM,Carteira Digital,25.0,4.761904762,1.25,5.5
187-83-5490,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios Eletrônicos,20.77,4,4.154,87.234,2024-01-22 17:43:50.763826,1:47:00 PM,Dinheiro,83.08,4.761904762,4.154,4.7
767-54-1907,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,29.56,5,7.39,155.19,2024-01-23 17:43:50.763826,4:59:00 PM,Dinheiro,147.8,4.761904762,7.39,6.9
710-46-4433,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,77.4,9,34.83,731.43,2024-01-24 17:43:50.763826,2:15:00 PM,Cartão de Crédito,696.6,4.761904762,34.83,4.5
533-33-5337,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,79.39,10,39.695,833.595,2024-01-25 17:43:50.763826,8:24:00 PM,Dinheiro,793.9,4.761904762,39.695,6.2
325-90-8763,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,46.57,10,23.285,488.985,2024-01-26 17:43:50.763826,1:58:00 PM,Dinheiro,465.7,4.761904762,23.285,7.6
729-46-7422,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,35.89,1,1.7945,37.6845,2024-01-27 17:43:50.763826,4:52:00 PM,Cartão de Crédito,35.89,4.761904762,1.7945,7.9
639-76-1242,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,40.52,5,10.13,212.73,2024-01-28 17:43:50.763826,3:19:00 PM,Dinheiro,202.6,4.761904762,10.13,4.5
234-03-4040,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,73.05,10,36.525,767.025,2024-01-29 17:43:50.763826,12:25:00 PM,Cartão de Crédito,730.5,4.761904762,36.525,8.7
326-71-2155,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Esportes e Viagens,73.95,4,14.79,310.59,2024-01-30 17:43:50.763826,10:02:00 AM,Dinheiro,295.8,4.761904762,14.79,6.1
320-32-8842,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,22.62,1,1.131,23.751,2024-01-31 17:43:50.763826,6:58:00 PM,Dinheiro,22.62,4.761904762,1.131,6.4
470-32-9057,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,51.34,5,12.835,269.535,2024-02-01 17:43:50.763826,3:31:00 PM,Cartão de Crédito,256.7,4.761904762,12.835,9.1
878-30-2331,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,54.55,10,27.275,572.775,2024-02-02 17:43:50.763826,11:22:00 AM,Cartão de Crédito,545.5,4.761904762,27.275,7.1
440-59-5691,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Saúde e Beleza,37.15,7,13.0025,273.0525,2024-02-03 17:43:50.763826,1:12:00 PM,Cartão de Crédito,260.05,4.761904762,13.0025,7.7
554-53-3790,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,37.02,6,11.106,233.226,2024-02-04 17:43:50.763826,6:33:00 PM,Dinheiro,222.12,4.761904762,11.106,4.5
746-19-0921,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,21.58,1,1.079,22.659,2024-02-05 17:43:50.763826,10:02:00 AM,Carteira Digital,21.58,4.761904762,1.079,7.2
233-34-0817,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,98.84,1,4.942,103.782,2024-02-06 17:43:50.763826,11:21:00 AM,Dinheiro,98.84,4.761904762,4.942,8.4
767-05-1286,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,83.77,6,25.131,527.751,2024-02-07 17:43:50.763826,12:10:00 PM,Carteira Digital,502.62,4.761904762,25.131,5.4
340-21-9136,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,40.05,4,8.01,168.21,2024-02-08 17:43:50.763826,11:40:00 AM,Dinheiro,160.2,4.761904762,8.01,9.7
405-31-3305,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,43.13,10,21.565,452.865,2024-02-09 17:43:50.763826,6:31:00 PM,Cartão de Crédito,431.3,4.761904762,21.565,5.5
731-59-7531,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,72.57,8,29.028,609.588,2024-02-10 17:43:50.763826,5:58:00 PM,Dinheiro,580.56,4.761904762,29.028,4.6
676-39-6028,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios Eletrônicos,64.44,5,16.11,338.31,2024-02-11 17:43:50.763826,5:04:00 PM,Dinheiro,322.2,4.761904762,16.11,6.6
502-05-1910,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,65.18,3,9.777,205.317,2024-02-12 17:43:50.763826,8:35:00 PM,Cartão de Crédito,195.54,4.761904762,9.777,6.3
485-30-8700,Alex,São Paulo,Cliente Ocasional,Feminino,Esportes e Viagens,33.26,5,8.315,174.615,2024-02-13 17:43:50.763826,4:10:00 PM,Cartão de Crédito,166.3,4.761904762,8.315,4.2
598-47-9715,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,84.07,4,16.814,353.094,2024-02-14 17:43:50.763826,4:54:00 PM,Carteira Digital,336.28,4.761904762,16.814,4.4
701-69-8742,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,34.37,10,17.185,360.885,2024-02-15 17:43:50.763826,10:11:00 AM,Carteira Digital,343.7,4.761904762,17.185,6.7
575-67-1508,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios Eletrônicos,38.6,1,1.93,40.53,2024-02-16 17:43:50.763826,11:26:00 AM,Carteira Digital,38.6,4.761904762,1.93,6.7
541-08-3113,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,65.97,8,26.388,554.148,2024-02-17 17:43:50.763826,8:29:00 PM,Dinheiro,527.76,4.761904762,26.388,8.4
246-11-3901,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,32.8,10,16.4,344.4,2024-02-18 17:43:50.763826,12:12:00 PM,Dinheiro,328.0,4.761904762,16.4,6.2
674-15-9296,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,37.14,5,9.285,194.985,2024-02-19 17:43:50.763826,1:05:00 PM,Carteira Digital,185.7,4.761904762,9.285,5.0
305-18-3552,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Casa e Estilo de Vida,60.38,10,30.19,633.99,2024-02-20 17:43:50.763826,4:19:00 PM,Dinheiro,603.8,4.761904762,30.19,6.0
493-65-6248,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,36.98,10,18.49,388.29,2024-02-21 17:43:50.763826,7:48:00 PM,Cartão de Crédito,369.8,4.761904762,18.49,7.0
438-01-4015,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,49.49,4,9.898,207.858,2024-02-22 17:43:50.763826,3:25:00 PM,Carteira Digital,197.96,4.761904762,9.898,6.6
709-58-4068,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,41.09,10,20.545,431.445,2024-02-23 17:43:50.763826,2:42:00 PM,Dinheiro,410.9,4.761904762,20.545,7.3
795-49-7276,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios de Moda,37.15,4,7.43,156.03,2024-02-24 17:43:50.763826,6:59:00 PM,Carteira Digital,148.6,4.761904762,7.43,8.3
556-72-8512,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,22.96,1,1.148,24.108,2024-02-25 17:43:50.763826,8:47:00 PM,Dinheiro,22.96,4.761904762,1.148,4.3
627-95-3243,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,77.68,9,34.956,734.076,2024-02-26 17:43:50.763826,1:21:00 PM,Carteira Digital,699.12,4.761904762,34.956,9.8
686-41-0932,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,34.7,2,3.47,72.87,2024-02-27 17:43:50.763826,7:48:00 PM,Carteira Digital,69.4,4.761904762,3.47,8.2
510-09-5628,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,19.66,10,9.83,206.43,2024-02-28 17:43:50.763826,6:20:00 PM,Cartão de Crédito,196.6,4.761904762,9.83,7.2
608-04-3797,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Saúde e Beleza,25.32,8,10.128,212.688,2024-02-29 17:43:50.763826,8:24:00 PM,Carteira Digital,202.56,4.761904762,10.128,8.7
148-82-2527,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,12.12,10,6.06,127.26,2024-03-01 17:43:50.763826,1:44:00 PM,Cartão de Crédito,121.2,4.761904762,6.06,8.4
437-53-3084,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,99.89,2,9.989,209.769,2024-03-02 17:43:50.763826,11:48:00 AM,Carteira Digital,199.78,4.761904762,9.989,7.1
632-32-4574,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,75.92,8,30.368,637.728,2024-03-03 17:43:50.763826,2:14:00 PM,Dinheiro,607.36,4.761904762,30.368,5.5
556-97-7101,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,63.22,2,6.322,132.762,2024-03-04 17:43:50.763826,3:51:00 PM,Dinheiro,126.44,4.761904762,6.322,8.5
862-59-8517,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,90.24,6,27.072,568.512,2024-03-05 17:43:50.763826,11:17:00 AM,Dinheiro,541.44,4.761904762,27.072,6.2
